655	[Magic Charm]	[魔闘の呪符]
656	[Shield Ring]	[シールドリング]
657	[Rosary]	[不戦のロザリオ]
658	[Courage Badge]	[勇気のバッヂ]
659	[Hero's Proof]	[豪傑の証]
660	[Proof of Wisdom]	[賢者の証]
661	[Hand-Knit Scarf]	[手編みのマフラー]
662	[Fluffy Scarf]	[もこもこのマフラー]
663	[Art of Attack]	[必殺の極意]
664	[Art of Defense]	[鋼鉄の極意]
665	[Art of Magic]	[魔道の極意]
666	[Earrings]	[集中のイヤリング]
667	[Witch Earrings]	[魔女のピアス]
668	[Magic Earrings]	[魔法石のイヤリング]
669	[Venti's Charm]	[セルザのお守り]
671	[Anette's Necklace]	[アネットの首飾り]
672	[Throwing Ring]	[スローリング]
673	[Stay-up Ring]	[テツヤリング]
674	[Strange Pendant]	[奇妙なペンダント]
675	[Dolphin Brooch]	[イルカのブローチ]
676	[Engagement Ring]	[婚約指輪]
677	[Silver Hairpin]	[銀のかんざし]
678	[Gold Hairpin]	[金のかんざし]
679	[Fancy Hat]	[おしゃれな帽子]
680	[Headband]	[どすこいハチマキ]
681	[Feathered Hat]	[羽付き帽子]
682	[Brand Glasses]	[ブランドメガネ]
683	[Spectacles]	[メガネ]
684	[Intelligent Glasses]	[勉強メガネ]
685	[Straw Hat]	[麦わら帽子]
686	[Fireproof Hood]	[おはしな頭巾]
687	[Cute Knitting]	[手編みのニット]
688	[Black Ribbon]	[ブラックリボン]
689	[Orange Ribbon]	[オレンジリボン]
690	[Red Ribbon]	[レッドリボン]
691	[Yellow Ribbon]	[イエローリボン]
692	[Blue Ribbon]	[ブルーリボン]
693	[Green Ribbon]	[グリーンリボン]
694	[Purple Ribbon]	[パープルリボン]
695	[Indigo Ribbon]	[インディゴリボン]
696	[White Ribbon]	[ホワイトリボン]
697	[Turnip Headgear]	[カブ頭]
698	[Pumpkin Headgear]	[カボチャ頭]
699	[Spring Headdress]	[春のヘッドドレス]
700	[Summer Headdress]	[夏のヘッドドレス]
701	[Autumn Headdress]	[秋のヘッドドレス]
702	[Winter Headdress]	[冬のヘッドドレス]
703	[Lolita Headdress]	[ゴスロリヘッドドレス]
704	[Headdress]	[ヘッドドレス]
705	[Cat Ears]	[けもみみ]
706	[Crown]	[クラウン]
707	[Four Seasons]	[四季のヘッドドレス]
708	[Silk Hat]	[シルクハット]
709	[Feather Boots]	[フェザーブーツ]
710	[Heavy Boots]	[ヘヴィブーツ]
711	[Leather Boots]	[レザーブーツ]
712	[Knight Boots]	[ナイトブーツ]
713	[Snow Boots]	[かんじき]
714	[Ice Skates]	[スケートブーツ]
715	[Piyo Sandals]	[ピヨピヨサンダル]
716	[Step-In Boots]	[ステップインブーツ]
717	[Ghost Boots]	[ゴーストブーツ]
718	[Iron Geta]	[テツゲタシューズ]
719	[Strider Boots]	[ストライダーブーツ]
720	[Secret Shoes]	[シークレットシューズ]
721	[Wet Boots]	[ぬめぬめブーツ]
722	[Sneaking Boots]	[スニーキングブーツ]
723	[Fast Step Boots]	[ステステスニーカー]
724	[Water Shoes]	[みずぐも]
725	[Rocket Wing]	[ロケットウィング]
726	[Silver Boots]	[シルバーブーツ]
727	[Gold Boots]	[ゴールドブーツ]
728	[Bone Boots]	[ボーンブーツ]
729	[Fairy Boots]	[フェアリーブーツ]
730	[Free Farming Shoes]	[自由のうぎょう靴]
731	[Shirt]	[シャツ]
732	[Vest]	[ベスト]
733	[Wooly Shirt]	[モコモコのシャツ]
734	[Mercenary's Cloak]	[傭兵のマント]
735	[Mail]	[かたびら]
736	[Cotton Cloth]	[サラシ]
737	[Chain Mail]	[くさりかたびら]
738	[Scale Vest]	[スケイルベスト]
739	[Protector]	[プロテクター]
740	[Wind Cloak]	[風のマント]
741	[Sparkling Shirt]	[キンキラのシャツ]
742	[Platinum Mail]	[プラチナかたびら]
743	[Lamellar Vest]	[ラメラーベスト]
744	[Elvish Cloak]	[エルフのマント]
745	[Power Protector]	[パワードプロテクタ]
746	[Dragon Cloak]	[竜のマント]
747	[Rune Vest]	[ルーンベスト]
748	[Royal Garter]	[ロイヤルガーダー]
749	[Four Dragons' Vest]	[四幻竜のベスト]
750	[Brush]	[ブラシ]
751	[Clippers]	[毛がりバサミ]
752	[Magnifying Glass]	[虫メガネ]
753	[Turnip Seeds]	[カブの種]
754	[Potato Seeds]	[ジャガイモの種]
755	[Cucumber Seeds]	[キュウリの種]
756	[Strawberry Seeds]	[イチゴの種]
757	[Cabbage Seeds]	[キャベツの種]
758	[Moondrop Seeds]	[ムーンドロップの種]
759	[Toyherb Seeds]	[トイハーブの種]
760	[Tomato Seeds]	[トマトの種]
761	[Corn Seeds]	[トウモロコシの種]
762	[Onion Seeds]	[タマネギの種]
763	[Pumpkin Seeds]	[カボチャの種]
764	[Pineapple Seeds]	[パイナップルの種]
765	[Pink Cat Seeds]	[ピンクキャットの種]
766	[Eggplant Seeds]	[ナスの種]
767	[Carrot Seeds]	[ニンジンの種]
768	[Yam Seeds]	[サツマイモの種]
769	[Spinach Seeds]	[ホウレン草の種]
770	[Green Pepper Seeds]	[ピーマンの種]
771	[Charm Blue Seeds]	[チャームブルーの種]
772	[Fodder Seeds]	[牧草の種]
773	[Cherry Grass Seeds]	[サクラ草の種]
774	[Lamp Grass Seeds]	[ランプ草の種]
775	[Blue Crystal Seeds]	[青水晶の種]
776	[Emery Flower Seeds]	[金剛花の種]
777	[Ironleaf Seeds]	[鉄千輪の種]
778	[Clover Seeds]	[クローバーの種]
779	[Fireflower Seeds]	[野之花火の種]
780	[Green Crystal Seeds]	[緑水晶の種]
781	[Noel Grass Seeds]	[ツリー草の種]
782	[Autumn Grass Seeds]	[花紅葉の種]
783	[Pom-Pom Grass Sds.]	[タンポイズンの種]
784	[Red Crystal Seeds]	[赤水晶の種]
785	[White Crystal Seeds]	[白水晶の種]
786	[Pink Turnip Seeds]	[サクラカブの種]
787	[Radish Seeds]	[大根の種]
788	[Leek Seeds]	[ネギの種]
789	[Bok Choy Seeds]	[白菜の種]
790	[Gold Cabbage Seeds]	[金のキャベツの種]
791	[Gold Pumpkin Seeds]	[金のカボチャの種]
792	[Gold Potato Seeds]	[金のジャガイモの種]
793	[Gold Turnip Seeds]	[金のカブの種]
794	[Gold Melon Seeds]	[オトメロンの種]
795	[Hot-Hot Seeds]	[ほかほかの種]
796	[Apple Tree Seeds]	[リンゴツリーの種]
797	[Orange Tree Seed]	[オレンジツリーの種]
798	[Grape Tree Seed]	[ブドウツリーの種]
799	[Shining Seed]	[キラメ木の種]
800	[Dungeon Seed]	[ダンジョンの種]
801	[Sword Seed]	[剣の種]
802	[Shield Seed]	[盾の種]
803	[Wettable Powder]	[ヴァリアブル水和剤]
804	[Greenifier]	[ぐんぐんグリーン]
805	[Greenifier+]	[ぐんぐんグリーン疾風]
806	[Formula A]	[よくノビール]
807	[Formula B]	[すばやくノビール]
808	[Formula C]	[はげしくノビール]
809	[No Rot α]	[クサラセナイノα]
810	[No Rot β]	[クサラセナイノβ]
811	[Giantizer]	[おおきクナーレ]
812	[Minimizer]	[ちいさクナーレ]
813	[Fodder]	[牧草]
814	[Fur (S)]	[ふわ毛]
815	[Fur (M)]	[ふわふわ毛]
816	[Fur (L)]	[ふわふわモフモフ毛]
817	[Yarn]	[毛糸玉]
818	[Scrap Metal]	[クズ鉄]
819	[Iron]	[鉄]
820	[Bronze]	[銅]
821	[Silver]	[銀]
822	[Gold]	[金]
823	[Platinum]	[プラチナ]
824	[Orichalcum]	[オリハルコン]
825	[Diamond]	[ダイヤモンド]
826	[Ruby]	[ルビー]
827	[Emerald]	[エメラルド]
828	[Sapphire]	[サファイア]
829	[Amethyst]	[アメジスト]
830	[Aquamarine]	[アクアマリン]
831	[Cheap Cloth]	[オークのボロ布]
832	[Quality Cloth]	[海賊ゴブリンの布]
833	[Silk Cloth]	[シルクの布]
834	[Arrowhead]	[さびた矢尻]
835	[Warrior's Proof]	[戦士の証]
836	[Glue]	[にかわ]
837	[Old Bandage]	[ゴブリンの包帯]
838	[Gunpowder]	[射手の発火薬]
839	[Earth Crystal]	[地の結晶]
840	[Devil Horn]	[魔人の角]
841	[Devil Blood]	[悪魔の血]
842	[Magic Powder]	[魔法使いの粉]
843	[Magic Crystal]	[魔力の結晶]
844	[Shoulder Piece]	[壊れた肩当て]
845	[Giant's Nail]	[巨人の爪]
846	[Giant's Gloves]	[巨人の手袋]
847	[Hammer Piece]	[ハンマーの破片]
848	[Insect Carapace]	[虫の皮]
849	[Insect Jaw]	[昆虫のアゴ]
850	[Spider's Thread]	[クモ糸]
851	[Pretty Thread]	[キレイなクモ糸]
852	[Pretty Carapace]	[キレイな虫の皮]
853	[Rigid Horn]	[強固な角]
854	[Scorpion Tail]	[サソリの尻尾]
855	[Scorpion Pincer]	[サソリのはさみ]
856	[Panther Claw]	[豹の爪]
857	[Dragon Fang]	[ドラゴンの牙]
858	[Wolf Fang]	[狼の牙]
859	[Quality Fur]	[上質の毛皮]
860	[Bull's Horn]	[闘牛の角]
861	[Bird's Feather]	[鳥の羽]
862	[Wind Crystal]	[風の結晶]
863	[Fur]	[毛皮]
864	[Root]	[植物の根]
865	[Spore]	[キノコの胞子]
866	[Poison Powder]	[毒の粉]
867	[Plant Stem]	[植物の茎]
868	[Strong Vine]	[丈夫なツル]
869	[Fish Fossil]	[古代魚の骨]
870	[Water Crystal]	[水の結晶]
871	[Turtle Shell]	[カメのこうら]
872	[Fire Crystal]	[火の結晶]
873	[Ghost Hood]	[浮遊霊の頭巾]
874	[Skull]	[ドクロ]
875	[Broken Hilt]	[壊れた柄]
876	[Broken Box]	[壊れた木箱]
877	[Fairy Dust]	[妖精の粉]
878	[Small Crystal]	[小さな結晶]
879	[Wooly Furball]	[高品質なモコふわ毛]
880	[Light Crystal]	[光の結晶]
881	[Dark Crystal]	[闇の結晶]
882	[Love Crystal]	[愛の結晶]
883	[Raccoon Leaf]	[たぬきの葉っぱ]
884	[Dragon Bones]	[竜の骨]
885	[Red Lion Fur]	[獅子の赤毛]
886	[Blue Lion Fur]	[獅子の青毛]
887	[Broken Ice Wall]	[氷壁のかけら]
888	[Ammonite]	[アンモナイト]
889	[Icy Nose]	[氷の鼻]
890	[Chest Hair]	[グレートな胸毛]
891	[Chimera Tail]	[キメラのしっぽ]
892	[Grimoire Scale]	[グリモアのうろこ]
893	[Legendary Scale]	[ヌッシーのうろこ]
894	[Dragon Fin]	[水竜の羽ビレ]
895	[Moving Branch]	[動く枝]
896	[Electro Crystal]	[電気の結晶]
897	[Melody Bottle]	[歌の小ビン]
898	[Golem Tablet]	[ゴーレムの石版]
899	[Earthwyrm Scale]	[地竜のうろこ]
900	[Firewyrm Scale]	[火竜のうろこ]
901	[Ambrosia's Thorns]	[アンブロシアのイバラ]
902	[Lightning Mane]	[カミナリのたてがみ]
903	[Cursed Doll]	[呪いの人形]
904	[Puppetry Strings]	[あやつりの糸]
905	[Left Rock Shard]	[左岩の破片]
906	[Right Rock Shard]	[右岩の破片]
907	[Crystal Skull]	[ドクロ水晶]
908	[Throne of the Empire]	[帝国の威厳]
909	[Wind Dragon Tooth]	[風の竜牙]
910	[Rune Sphere Shard]	[ルーンスフィアのかけら]
911	[Rafflesia Petal]	[ラフレシアの花弁]
912	[MTGU Plate]	[ハガネプレート]
913	[Cheap Propeller]	[粗悪なプロペラ]
914	[Quality Propeller]	[高級プロペラ]
915	[Rusty Screw]	[さびたネジ]
916	[Shiny Screw]	[ピカピカネジ]
917	[Palm Claw]	[パァムのつめ]
918	[Malm Claw]	[マァムのつめ]
919	[Big Crystal]	[大きな結晶]
920	[Rune Crystal]	[ルーンの結晶]
921	[Green Core]	[グリーンコア]
922	[Red Core]	[レッドコア]
923	[Yellow Core]	[イエローコア]
924	[Blue Core]	[ブルーコア]
925	[Water Dragon Ash]	[水竜の灰]
926	[Fire Dragon Ash]	[火竜の灰]
927	[Earth Dragon Ash]	[地竜の灰]
928	[Holy Spore]	[三相胞子]
929	[White Stone]	[ホワイトストーン]
930	[Invisible Stone]	[インビジ石]
931	[Shade Stone]	[遮光石]
932	[Double Steel]	[倍鉄]
933	[10-Fold Steel]	[10倍鉄]
934	[Round Stone]	[まるい石]
935	[Glitta Augite]	[グリッタ輝石]
936	[Light Ore]	[メッシライト鉱石]
937	[Scrap Metal+]	[すごいクズ鉄]
938	[Stick]	[細い棒切れ]
939	[Quality Puffy Fur]	[上質のフワ毛皮]
940	[Yellow Down]	[きいろい毛皮]
941	[Penguin Down]	[皇帝ペンギンの毛皮]
942	[Ivory Tusk]	[象牙]
943	[Unbroken Ivory Tusk]	[折れない象牙]
944	[Tiny Golem Stone]	[ちいさいゴーレム石]
945	[Paralysis Poison]	[シビレ毒液]
946	[Black Bird Feather]	[黒い鳥の羽]
947	[Vine]	[植物のツル]
948	[Insect Horn]	[昆虫の角]
949	[Mysterious Powder]	[ナゾの粉]
950	[Wet Scale]	[湿ったウロコ]
951	[Magic]	[魔法使いの秘薬]
952	[Gold Wolf Fang]	[金狼の牙]
953	[Blue Giant's Glove]	[青い巨人の手袋]
954	[Thick Stick]	[太い棒切れ]
955	[Magic Claw]	[魔力の豹爪]
956	[Glistening Blade]	[ギラつく刃鎌]
957	[Fairy Elixir]	[妖精の秘薬]
958	[Great Hammer Shard]	[究極ハンマーの破片]
959	[Golem Stone]	[ゴーレム石]
960	[Blk. Tortoise Shell]	[玄武のこうら]
961	[Thunderbird Feather]	[雷鳥の羽根]
962	[Big Giant's Nail]	[巨人の爪]
963	[Yellow Feather]	[黄色の羽]
964	[Quality Worn Cloth]	[高級なボロ布]
965	[Pirate's Armor]	[海賊鎧のかけら]
966	[Blade Shard]	[刃物のかけら]
967	[Proof of Rank]	[首領の証]
968	[Turnip's Miracle]	[カブの奇跡]
969	[Dragon Scale]	[竜のうろこ]
970	[Golem Spirit Stone]	[ゴーレム魂石]
971	[Ancient Orc Cloth]	[伝説のオーク布]
972	[Queen's Jaw]	[女王のアゴ]
973	[Poison King]	[王毒液]
974	[Dangerous Scissors]	[危ないハサミ]
975	[Chimera's Claw]	[キメラの爪]
976	[Tablet of Truth]	[真実の石版]
977	[Big Bird's Comb]	[巨鳥のトサカ]
979	[Black Scale]	[黒のうろこ]
980	[Blue Scale]	[蒼のうろこ]
981	[Glitter Scale]	[輝のうろこ]
982	[Crimson Scale]	[朱のうろこ]
983	[Love Scale]	[愛のうろこ]
984	[Dragonic Stone]	[竜幻石]
985	[Masu Trout]	[アマゴ]
986	[Squid]	[イカ]
987	[Taimen]	[イトウ]
988	[Sardine]	[イワシ]
989	[Char]	[イワナ]
990	[Chub]	[ウグイ]
991	[Glitter Snapper]	[カガヤキタイ]
992	[Skipjack]	[カツオ]
993	[Turbot]	[カレイ]
994	[Gibelio]	[ギンブナ]
995	[Salmon]	[サケ]
996	[Mackerel]	[サバ]
997	[Needlefish]	[サヨリ]
998	[Pike]	[サンマ]
999	[Sunsquid]	[ジャマイカ]
1000	[Shrimp]	[エビ]
1001	[Snapper]	[タイ]
1002	[Throbby Snapper]	[トキメキタイ]
1003	[Rainbow Trout]	[ドクニジマス]
1004	[Flounder]	[ヒラメ]
1005	[Blowfish]	[フグ]
1006	[Yellowtail]	[ブリ]
1007	[Crucian Carp]	[ヘラブナ]
1008	[Tuna]	[マグロ]
1009	[Girella]	[メジナ]
1010	[Fall Flounder]	[モミジヒラメ]
1011	[Cherry Salmon]	[ヤマメ]
1012	[Lamp Squid]	[フーインイカ]
1013	[Lobster]	[ロブスター]
1014	[Pond Smelt]	[ワカサギ]
1015	[Sand Flounder]	[砂ヒラメ]
1016	[Rockfish]	[岩石魚]
1017	[Can]	[あきかん]
1018	[Boot]	[ながぐつ]
1019	[Rare Can]	[レアなあきかん]
1020	[Rock]	[石]
1021	[Branch]	[枝]
1022	[Lumber]	[木材]
1023	[Material Stone]	[石材]
1024	[Escape]	[エスケープ]
1025	[Fireball]	[ファイアーボール]
1026	[Big Fire]	[ビッグファイア]
1027	[Explosion]	[エクスプロージョン]
1028	[Water Laser]	[ウォーターレーザー]
1029	[Parallel Laser]	[パラレルレーザー]
1030	[Delta Laser]	[デルタレーザー]
1031	[Screw Rock]	[スクリューロック]
1032	[Earth Spike]	[アーススパイク]
1033	[Avenger Rock]	[アベンジャーロック]
1034	[Sonic Wind]	[ソニックウィンド]
1035	[Double Sonic]	[ダブルソニック]
1036	[Penetrate Sonic]	[ペネトレイトソニック]
1037	[Light Barrier]	[ライトバリア]
1038	[Shine]	[シャイン]
1039	[Prism]	[プリズム]
1040	[Dark Ball]	[ダークボール]
1041	[Dark Snake]	[ダークスネイク]
1042	[Darkness]	[ダークネス]
1043	[Cure]	[キュア]
1044	[Cure All]	[キュアオール]
1045	[Master Cure]	[マスターキュア]
1046	[Medipoison]	[メディポイズン]
1047	[Mediparalyze]	[メディパラライズ]
1048	[Mediseal]	[メディシール]
1049	[Greeting Spell]	[あいさつの魔法]
1050	[Power Wave]	[パワーウェーブ]
1051	[Dash Slash]	[ダッシュスラッシュ]
1052	[Rush Attack]	[ラッシュアタック]
1053	[Round Break]	[ラウンドブレイク]
1054	[Mind Thrust]	[マインドスラスト]
1055	[Gust]	[烈空]
1056	[Storm]	[雲裂]
1057	[Blitz]	[瞬迅]
1058	[Twin Attack]	[双突]
1059	[Rail Strike]	[羅閃]
1060	[Wind Slash]	[旋風剣]
1061	[Flash Strike]	[一心一刀]
1062	[Naive Blade]	[無心剣]
1063	[Steel Heart]	[鋼心之構]
1064	[Delta Strike]	[流れ三段]
1065	[Hurricane]	[スカイハリケーン]
1066	[Reaper Slash]	[ストラグルリーバー]
1067	[Millionstrike]	[ミリオンストライク]
1068	[Axel Disaster]	[アクセルディザスター]
1069	[Stardust Upper]	[スターダストアッパー]
1070	[Tornado Swing]	[トルネードスイング]
1071	[Grand Impact]	[グランドインパクト]
1072	[Giga Swing]	[ギガスイング]
1073	[Upper Cut]	[アッパーカット]
1074	[Double Kick]	[ダブルキック]
1075	[Straight Punch]	[正拳中段突き]
1076	[Neko Damashi]	[ネコダマシ]
1077	[Rush Punch]	[百烈拳]
1078	[Cyclone]	[サイクロン]
1079	[Rapid Move]	[縮地法]
1080	[Bonus Concerto]	[特技のコンチェルト]
1081	[Striking March]	[進撃のマーチ]
1082	[Iron Waltz]	[鉄壁のワルツ]
